sentence,sentiment,label
یہ نتیجہ میرے لیے بہت مایوس کن ہے۔,DISAPPOINTED,4
مجھے شدید مایوسی محسوس ہوتی ہے۔,DISAPPOINTED,4
میرا دل ٹوٹ گیا ھے.,DISAPPOINTED,4
بدقسمتی سے، میں بہت پریشان تھا.,DISAPPOINTED,4
میں بہت مایوس ہوں۔,DISAPPOINTED,4
میں نتیجہ سے دکھی ہوں۔,DISAPPOINTED,4
مجھے مزید توقع تھی۔,DISAPPOINTED,4
میں نتیجہ سے دکھی ہوں۔,DISAPPOINTED,4
مجھے ایک ناکامی کی طرح محسوس ہوتا ہے۔,DISAPPOINTED,4
میں اپنے مقاصد تک نہ پہنچنے کا غمگین ہوں۔,DISAPPOINTED,4
میں اپنے دل میں گہری مایوسی اور اداسی محسوس کرتا ہوں۔,DISAPPOINTED,4
میں بہت پریشان تھا، بہتر کی امید میں۔,DISAPPOINTED,4
میں اپنی توقعات پر پورا نہیں اتر سکا اور اس نے مجھے مزید اداس کر دیا ہے۔,DISAPPOINTED,4
مجھے ناکامی اور مایوسی کا گہرا احساس ہے کہ میں اپنی توقعات پر پورا اترنے میں کامیاب رہا۔,DISAPPOINTED,4
تمام تر کوششوں کے باوجود میں اپنے مقصد تک نہیں پہنچ سکا اور ناکامی کا یہ احساس بڑھ گیا۔,DISAPPOINTED,4
میں اپنے دل میں ایک بڑی ناکامی اور اداسی محسوس کرتا ہوں کہ میں اپنی امیدوں کو حاصل کرنے میں کامیاب رہا۔,DISAPPOINTED,4
میں کوئی نتیجہ حاصل نہیں کر سکا اور ناکامی کا یہ احساس حاصل ہو گیا۔,DISAPPOINTED,4
مجھے بہت دکھ ہے کہ ہم یہاں پہنچے اور میری توقعات پوری نہیں ہوئیں۔,DISAPPOINTED,4
میرا دل اس نتیجہ پر بہت تلخ اور اداس ہے جو حاصل ہوا۔,DISAPPOINTED,4
میں اپنی توقعات پر پورا نہیں اتر سکا اور اس نے مجھے مزید اداس کر دیا ہے۔,DISAPPOINTED,4
مجھے ناکامی اور مایوسی کا گہرا احساس ہے کہ میں اپنی توقعات پر پورا اترنے میں کامیاب رہا۔,DISAPPOINTED,4
تمام تر کوششوں کے باوجود میں اپنے مقصد تک نہیں پہنچ سکا اور ناکامی کا یہ احساس بڑھ گیا۔,DISAPPOINTED,4
میں اپنے دل میں ایک بڑی ناکامی اور اداسی محسوس کرتا ہوں کہ میں اپنی امیدوں کو حاصل کرنے میں کامیاب رہا۔,DISAPPOINTED,4
میں کوئی نتیجہ حاصل نہیں کر سکا اور ناکامی کا یہ احساس حاصل ہو گیا۔,DISAPPOINTED,4
مجھے بہت دکھ ہے کہ ہم یہاں پہنچے اور میری توقعات پوری نہیں ہوئیں۔,DISAPPOINTED,4
میرا دل اس نتیجہ پر بہت تلخ اور اداس ہے جو حاصل ہوا۔,DISAPPOINTED,4
میں اپنی توقعات پر پورا نہیں اتر سکا اور اس نے مجھے مزید اداس کر دیا ہے۔,DISAPPOINTED,4
مجھے ناکامی اور مایوسی کا گہرا احساس ہے کہ میں اپنی توقعات پر پورا اترنے میں کامیاب رہا۔,DISAPPOINTED,4
تمام تر کوششوں کے باوجود میں اپنے مقصد تک نہیں پہنچ سکا اور ناکامی کا یہ احساس بڑھ گیا۔,DISAPPOINTED,4
میں اپنے دل میں ایک بڑی ناکامی اور اداسی محسوس کرتا ہوں کہ میں اپنی امیدوں کو حاصل کرنے میں کامیاب رہا۔,DISAPPOINTED,4
یہ نتیجہ میرے لیے بہت مایوس کن ہے۔,DISAPPOINTED,4
مجھے شدید مایوسی محسوس ہوتی ہے۔,DISAPPOINTED,4
میرا دل ٹوٹ گیا ھے.,DISAPPOINTED,4
بدقسمتی سے، میں بہت پریشان تھا.,DISAPPOINTED,4
میں بہت مایوس ہوں۔,DISAPPOINTED,4
میں نتیجہ سے دکھی ہوں۔,DISAPPOINTED,4
مجھے مزید توقع تھی۔,DISAPPOINTED,4
میں نتیجہ سے دکھی ہوں۔,DISAPPOINTED,4
مجھے ایک ناکامی کی طرح محسوس ہوتا ہے۔,DISAPPOINTED,4
میں اپنے مقاصد تک نہ پہنچنے کا غمگین ہوں۔,DISAPPOINTED,4
میں اپنے دل میں گہری مایوسی اور اداسی محسوس کرتا ہوں۔,DISAPPOINTED,4
میں بہت پریشان تھا، بہتر کی امید میں۔,DISAPPOINTED,4
میں اپنی توقعات پر پورا نہیں اتر سکا اور اس نے مجھے مزید اداس کر دیا ہے۔,DISAPPOINTED,4
مجھے ناکامی اور مایوسی کا گہرا احساس ہے کہ میں اپنی توقعات پر پورا اترنے میں کامیاب رہا۔,DISAPPOINTED,4
تمام تر کوششوں کے باوجود میں اپنے مقصد تک نہیں پہنچ سکا اور ناکامی کا یہ احساس بڑھ گیا۔,DISAPPOINTED,4
میں اپنے دل میں ایک بڑی ناکامی اور اداسی محسوس کرتا ہوں کہ میں اپنی امیدوں کو حاصل کرنے میں کامیاب رہا۔,DISAPPOINTED,4
میں کوئی نتیجہ حاصل نہیں کر سکا اور ناکامی کا یہ احساس حاصل ہو گیا۔,DISAPPOINTED,4
مجھے بہت دکھ ہے کہ ہم یہاں پہنچے اور میری توقعات پوری نہیں ہوئیں۔,DISAPPOINTED,4
میرا دل اس نتیجہ پر بہت تلخ اور اداس ہے جو حاصل ہوا۔,DISAPPOINTED,4
میں اپنی توقعات پر پورا نہیں اتر سکا اور اس نے مجھے مزید اداس کر دیا ہے۔,DISAPPOINTED,4
مجھے ناکامی اور مایوسی کا گہرا احساس ہے کہ میں اپنی توقعات پر پورا اترنے میں کامیاب رہا۔,DISAPPOINTED,4
تمام تر کوششوں کے باوجود میں اپنے مقصد تک نہیں پہنچ سکا اور ناکامی کا یہ احساس بڑھ گیا۔,DISAPPOINTED,4
میں اپنے دل میں ایک بڑی ناکامی اور اداسی محسوس کرتا ہوں کہ میں اپنی امیدوں کو حاصل کرنے میں کامیاب رہا۔,DISAPPOINTED,4
میں کوئی نتیجہ حاصل نہیں کر سکا اور ناکامی کا یہ احساس حاصل ہو گیا۔,DISAPPOINTED,4
مجھے بہت دکھ ہے کہ ہم یہاں پہنچے اور میری توقعات پوری نہیں ہوئیں۔,DISAPPOINTED,4
میرا دل اس نتیجہ پر بہت تلخ اور اداس ہے جو حاصل ہوا۔,DISAPPOINTED,4
میں اپنی توقعات پر پورا نہیں اتر سکا اور اس نے مجھے مزید اداس کر دیا ہے۔,DISAPPOINTED,4
مجھے ناکامی اور مایوسی کا گہرا احساس ہے کہ میں اپنی توقعات پر پورا اترنے میں کامیاب رہا۔,DISAPPOINTED,4
تمام تر کوششوں کے باوجود میں اپنے مقصد تک نہیں پہنچ سکا اور ناکامی کا یہ احساس بڑھ گیا۔,DISAPPOINTED,4
میں اپنے دل میں ایک بڑی ناکامی اور اداسی محسوس کرتا ہوں کہ میں اپنی امیدوں کو حاصل کرنے میں کامیاب رہا۔,DISAPPOINTED,4
میں کوئی نتیجہ حاصل نہیں کر سکا اور ناکامی کا یہ احساس حاصل ہو گیا۔,DISAPPOINTED,4
مجھے بہت دکھ ہے کہ ہم یہاں پہنچے اور میری توقعات پوری نہیں ہوئیں۔,DISAPPOINTED,4
میرا دل اس نتیجہ پر بہت تلخ اور اداس ہے جو حاصل ہوا۔,DISAPPOINTED,4
میں اپنی توقعات پر پورا نہیں اتر سکا اور اس نے مجھے مزید اداس کر دیا ہے۔,DISAPPOINTED,4
مجھے ناکامی اور مایوسی کا گہرا احساس ہے کہ میں اپنی توقعات پر پورا اترنے میں کامیاب رہا۔,DISAPPOINTED,4
تمام تر کوششوں کے باوجود میں اپنے مقصد تک نہیں پہنچ سکا اور ناکامی کا یہ احساس بڑھ گیا۔,DISAPPOINTED,4
میں اپنے دل میں ایک بڑی ناکامی اور اداسی محسوس کرتا ہوں کہ میں اپنی امیدوں کو حاصل کرنے میں کامیاب رہا۔,DISAPPOINTED,4
میں اپنے دل میں گہری مایوسی اور اداسی محسوس کرتا ہوں۔,DISAPPOINTED,4
میں بہت پریشان تھا، بہتر کی امید میں۔,DISAPPOINTED,4
میں اپنے دل میں گہری مایوسی اور اداسی محسوس کرتا ہوں۔,DISAPPOINTED,4
میں بہت پریشان تھا، بہتر کی امید میں۔,DISAPPOINTED,4
میں کوئی نتیجہ حاصل نہیں کر سکا اور ناکامی کا یہ احساس حاصل ہو گیا۔,DISAPPOINTED,4
مجھے بہت دکھ ہے کہ ہم یہاں پہنچے اور میری توقعات پوری نہیں ہوئیں۔,DISAPPOINTED,4
میرا دل اس نتیجہ پر بہت تلخ اور اداس ہے جو حاصل ہوا۔,DISAPPOINTED,4
میں اپنی توقعات پر پورا نہیں اتر سکا اور اس نے مجھے مزید اداس کر دیا ہے۔,DISAPPOINTED,4
مجھے ناکامی اور مایوسی کا گہرا احساس ہے کہ میں اپنی توقعات پر پورا اترنے میں کامیاب رہا۔,DISAPPOINTED,4
تمام تر کوششوں کے باوجود میں اپنے مقصد تک نہیں پہنچ سکا اور ناکامی کا یہ احساس بڑھ گیا۔,DISAPPOINTED,4
میں اپنے دل میں ایک بڑی ناکامی اور اداسی محسوس کرتا ہوں کہ میں اپنی امیدوں کو حاصل کرنے میں کامیاب رہا۔,DISAPPOINTED,4
میں کوئی نتیجہ حاصل نہیں کر سکا اور ناکامی کا یہ احساس حاصل ہو گیا۔,DISAPPOINTED,4
مجھے بہت دکھ ہے کہ ہم یہاں پہنچے اور میری توقعات پوری نہیں ہوئیں۔,DISAPPOINTED,4
میرا دل اس نتیجہ پر بہت تلخ اور اداس ہے جو حاصل ہوا۔,DISAPPOINTED,4
میں اپنی توقعات پر پورا نہیں اتر سکا اور اس نے مجھے مزید اداس کر دیا ہے۔,DISAPPOINTED,4
مجھے ناکامی اور مایوسی کا گہرا احساس ہے کہ میں اپنی توقعات پر پورا اترنے میں کامیاب رہا۔,DISAPPOINTED,4
تمام تر کوششوں کے باوجود میں اپنے مقصد تک نہیں پہنچ سکا اور ناکامی کا یہ احساس بڑھ گیا۔,DISAPPOINTED,4
میں اپنے دل میں ایک بڑی ناکامی اور اداسی محسوس کرتا ہوں کہ میں اپنی امیدوں کو حاصل کرنے میں کامیاب رہا۔,DISAPPOINTED,4
میں کوئی نتیجہ حاصل نہیں کر سکا اور ناکامی کا یہ احساس حاصل ہو گیا۔,DISAPPOINTED,4
مجھے بہت دکھ ہے کہ ہم یہاں پہنچے اور میری توقعات پوری نہیں ہوئیں۔,DISAPPOINTED,4
میرا دل اس نتیجہ پر بہت تلخ اور اداس ہے جو حاصل ہوا۔,DISAPPOINTED,4
میں اپنی توقعات پر پورا نہیں اتر سکا اور اس نے مجھے مزید اداس کر دیا ہے۔,DISAPPOINTED,4
مجھے ناکامی اور مایوسی کا گہرا احساس ہے کہ میں اپنی توقعات پر پورا اترنے میں کامیاب رہا۔,DISAPPOINTED,4
تمام تر کوششوں کے باوجود میں اپنے مقصد تک نہیں پہنچ سکا اور ناکامی کا یہ احساس بڑھ گیا۔,DISAPPOINTED,4
میں اپنے دل میں ایک بڑی ناکامی اور اداسی محسوس کرتا ہوں کہ میں اپنی امیدوں کو حاصل کرنے میں کامیاب رہا۔,DISAPPOINTED,4
میں کوئی نتیجہ حاصل نہیں کر سکا اور ناکامی کا یہ احساس حاصل ہو گیا۔,DISAPPOINTED,4
مجھے بہت دکھ ہے کہ ہم یہاں پہنچے اور میری توقعات پوری نہیں ہوئیں۔,DISAPPOINTED,4
میرا دل اس نتیجہ پر بہت تلخ اور اداس ہے جو حاصل ہوا۔,DISAPPOINTED,4
میں اپنی توقعات پر پورا نہیں اتر سکا اور اس نے مجھے مزید اداس کر دیا ہے۔,DISAPPOINTED,4
مجھے ناکامی اور مایوسی کا گہرا احساس ہے کہ میں اپنی توقعات پر پورا اترنے میں کامیاب رہا۔,DISAPPOINTED,4
تمام تر کوششوں کے باوجود میں اپنے مقصد تک نہیں پہنچ سکا اور ناکامی کا یہ احساس بڑھ گیا۔,DISAPPOINTED,4
میں اپنے دل میں ایک بڑی ناکامی اور اداسی محسوس کرتا ہوں کہ میں اپنی امیدوں کو حاصل کرنے میں کامیاب رہا۔,DISAPPOINTED,4
میں کوئی نتیجہ حاصل نہیں کر سکا اور ناکامی کا یہ احساس حاصل ہو گیا۔,DISAPPOINTED,4
مجھے بہت دکھ ہے کہ ہم یہاں پہنچے اور میری توقعات پوری نہیں ہوئیں۔,DISAPPOINTED,4
میرا دل اس نتیجہ پر بہت تلخ اور اداس ہے جو حاصل ہوا۔,DISAPPOINTED,4
میں اپنی توقعات پر پورا نہیں اتر سکا اور اس نے مجھے مزید اداس کر دیا ہے۔,DISAPPOINTED,4
تمام تر کوششوں کے باوجود میں اپنے مقصد تک نہیں پہنچ سکا اور ناکامی کا یہ احساس بڑھ گیا۔,DISAPPOINTED,4
میں اپنے دل میں ایک بڑی ناکامی اور اداسی محسوس کرتا ہوں کہ میں اپنی امیدوں کو حاصل کرنے میں کامیاب رہا۔,DISAPPOINTED,4
میں کوئی نتیجہ حاصل نہیں کر سکا اور ناکامی کا یہ احساس حاصل ہو گیا۔,DISAPPOINTED,4
مجھے بہت دکھ ہے کہ ہم یہاں پہنچے اور میری توقعات پوری نہیں ہوئیں۔,DISAPPOINTED,4
میرا دل اس نتیجہ پر بہت تلخ اور اداس ہے جو حاصل ہوا۔,DISAPPOINTED,4
میں اپنی توقعات پر پورا نہیں اتر سکا اور اس نے مجھے مزید اداس کر دیا ہے۔,DISAPPOINTED,4
مجھے ناکامی اور مایوسی کا گہرا احساس ہے کہ میں اپنی توقعات پر پورا اترنے میں کامیاب رہا۔,DISAPPOINTED,4
تمام تر کوششوں کے باوجود میں اپنے مقصد تک نہیں پہنچ سکا اور ناکامی کا یہ احساس بڑھ گیا۔,DISAPPOINTED,4
میں اپنے دل میں ایک بڑی ناکامی اور اداسی محسوس کرتا ہوں کہ میں اپنی امیدوں کو حاصل کرنے میں کامیاب رہا۔,DISAPPOINTED,4
میں کوئی نتیجہ حاصل نہیں کر سکا اور ناکامی کا یہ احساس حاصل ہو گیا۔,DISAPPOINTED,4
مجھے بہت دکھ ہے کہ ہم یہاں پہنچے اور میری توقعات پوری نہیں ہوئیں۔,DISAPPOINTED,4
میرا دل اس نتیجہ پر بہت تلخ اور اداس ہے جو حاصل ہوا۔,DISAPPOINTED,4
میں اپنی توقعات پر پورا نہیں اتر سکا اور اس نے مجھے مزید اداس کر دیا ہے۔,DISAPPOINTED,4
